	0
ID=gene-TraAM80_02124	1
ID=gene-TraAM80_02128	1
ID=gene-TraAM80_02130	1
ID=gene-TraAM80_02131	1
ID=gene-TraAM80_02132	1
ID=gene-TraAM80_02133	1
ID=gene-TraAM80_02135	1
ID=gene-TraAM80_02136	1
ID=gene-TraAM80_02137	1
ID=gene-TraAM80_02138	1
ID=gene-TraAM80_02139	1
ID=gene-TraAM80_02140	1
ID=gene-TraAM80_02141	1
ID=gene-TraAM80_02143	1
ID=gene-TraAM80_02144	1
ID=gene-TraAM80_02146	1
ID=gene-TraAM80_02147	1
ID=gene-TraAM80_02149	1
ID=gene-TraAM80_02150	1
ID=gene-TraAM80_02151	1
ID=gene-TraAM80_02152	1
ID=gene-TraAM80_02153	1
ID=gene-TraAM80_02154	1
ID=gene-TraAM80_02157	1
ID=gene-TraAM80_02158	1
ID=gene-TraAM80_02159	1
ID=gene-TraAM80_02160	1
ID=gene-TraAM80_02161	1
ID=gene-TraAM80_02162	1
ID=gene-TraAM80_02163	1
ID=gene-TraAM80_02164	1
ID=gene-TraAM80_02165	1
ID=gene-TraAM80_02166	1
ID=gene-TraAM80_02167	1
ID=gene-TraAM80_02168	1
ID=gene-TraAM80_02169	1
ID=gene-TraAM80_02172	1
ID=gene-TraAM80_02173	1
ID=gene-TraAM80_02174	1
ID=gene-TraAM80_02175	1
ID=gene-TraAM80_02176	1
ID=gene-TraAM80_02177	1
ID=gene-TraAM80_02178	1
ID=gene-TraAM80_02179	1
ID=gene-TraAM80_02180	1
ID=gene-TraAM80_02181	1
ID=gene-TraAM80_02182	1
ID=gene-TraAM80_02183	1
ID=gene-TraAM80_02184	1
ID=gene-TraAM80_02185	1
ID=gene-TraAM80_02187	1
ID=gene-TraAM80_02188	1
ID=gene-TraAM80_02189	1
ID=gene-TraAM80_02192	1
ID=gene-TraAM80_02193	1
ID=gene-TraAM80_02194	1
ID=gene-TraAM80_02195	1
ID=gene-TraAM80_02196	1
ID=gene-TraAM80_02197	1
ID=gene-TraAM80_02199	1
ID=gene-TraAM80_02200	1
ID=gene-TraAM80_02202	1
ID=gene-TraAM80_02203	1
ID=gene-TraAM80_02204	1
ID=gene-TraAM80_02205	1
ID=gene-TraAM80_02206	1
ID=gene-TraAM80_02207	1
ID=gene-TraAM80_02208	1
ID=gene-TraAM80_02210	1
ID=gene-TraAM80_02211	1
ID=gene-TraAM80_02212	1
ID=gene-TraAM80_02213	1
ID=gene-TraAM80_02214	1
ID=gene-TraAM80_02215	1
ID=gene-TraAM80_02216	1
ID=gene-TraAM80_02218	1
ID=gene-TraAM80_02219	1
ID=gene-TraAM80_02220	1
ID=gene-TraAM80_02221	1
ID=gene-TraAM80_02222	1
ID=gene-TraAM80_02223	1
ID=gene-TraAM80_02224	1
ID=gene-TraAM80_02225	1
ID=gene-TraAM80_02226	1
ID=gene-TraAM80_02227	1
ID=gene-TraAM80_02228	1
ID=gene-TraAM80_02229	1
ID=gene-TraAM80_02230	1
ID=gene-TraAM80_02231	1
ID=gene-TraAM80_02232	1
ID=gene-TraAM80_02233	1
ID=gene-TraAM80_02234	1
ID=gene-TraAM80_02235	1
ID=gene-TraAM80_02236	1
ID=gene-TraAM80_02237	1
ID=gene-TraAM80_02238	1
ID=gene-TraAM80_02239	1
ID=gene-TraAM80_02240	1
ID=gene-TraAM80_02241	1
ID=gene-TraAM80_02242	1
ID=gene-TraAM80_02243	1
ID=gene-TraAM80_02244	1
ID=gene-TraAM80_02245	1
ID=gene-TraAM80_02246	1
ID=gene-TraAM80_02247	1
ID=gene-TraAM80_02248	1
ID=gene-TraAM80_02249	1
ID=gene-TraAM80_02250	1
ID=gene-TraAM80_02251	1
ID=gene-TraAM80_02252	1
ID=gene-TraAM80_02253	1
ID=gene-TraAM80_02254	1
ID=gene-TraAM80_02255	1
ID=gene-TraAM80_02256	1
ID=gene-TraAM80_02258	1
ID=gene-TraAM80_02257	1
ID=gene-TraAM80_02259	1
ID=gene-TraAM80_02260	1
ID=gene-TraAM80_02261	1
ID=gene-TraAM80_02262	1
ID=gene-TraAM80_02263	1
ID=gene-TraAM80_02264	1
ID=gene-TraAM80_02265	1
ID=gene-TraAM80_02266	1
ID=gene-TraAM80_02267	1
ID=gene-TraAM80_02270	1
ID=gene-TraAM80_02272	1
ID=gene-TraAM80_02273	1
ID=gene-TraAM80_02275	1
ID=gene-TraAM80_02277	1
ID=gene-TraAM80_02278	1
ID=gene-TraAM80_02279	1
ID=gene-TraAM80_02280	1
ID=gene-TraAM80_02281	1
ID=gene-TraAM80_02282	1
ID=gene-TraAM80_02283	1
ID=gene-TraAM80_02284	1
ID=gene-TraAM80_02285	1
ID=gene-TraAM80_02286	1
ID=gene-TraAM80_02287	1
ID=gene-TraAM80_02288	1
ID=gene-TraAM80_02289	1
ID=gene-TraAM80_02290	1
ID=gene-TraAM80_02291	1
ID=gene-TraAM80_02294	1
ID=gene-TraAM80_02295	1
ID=gene-TraAM80_02296	1
ID=gene-TraAM80_02297	1
ID=gene-TraAM80_02298	1
ID=gene-TraAM80_02299	1
ID=gene-TraAM80_02300	1
ID=gene-TraAM80_02301	1
ID=gene-TraAM80_02302	1
ID=gene-TraAM80_02303	1
ID=gene-TraAM80_02304	1
ID=gene-TraAM80_02305	1
ID=gene-TraAM80_02306	1
ID=gene-TraAM80_02308	1
ID=gene-TraAM80_02309	1
ID=gene-TraAM80_02310	1
ID=gene-TraAM80_02312	1
ID=gene-TraAM80_02314	1
ID=gene-TraAM80_02315	1
ID=gene-TraAM80_02316	1
ID=gene-TraAM80_02317	1
ID=gene-TraAM80_02318	1
ID=gene-TraAM80_02323	1
ID=gene-TraAM80_02324	1
ID=gene-TraAM80_02326	1
ID=gene-TraAM80_02327	1
ID=gene-TraAM80_02328	1
ID=gene-TraAM80_02330	1
ID=gene-TraAM80_02331	1
ID=gene-TraAM80_02333	1
ID=gene-TraAM80_02336	1
ID=gene-TraAM80_02337	1
ID=gene-TraAM80_02339	1
ID=gene-TraAM80_02340	1
ID=gene-TraAM80_02343	1
ID=gene-TraAM80_02344	1
ID=gene-TraAM80_02345	1
ID=gene-TraAM80_02346	1
ID=gene-TraAM80_02347	1
ID=gene-TraAM80_02348	1
ID=gene-TraAM80_02349	1
ID=gene-TraAM80_02350	1
ID=gene-TraAM80_02351	1
ID=gene-TraAM80_02352	1
ID=gene-TraAM80_02354	1
ID=gene-TraAM80_02356	1
ID=gene-TraAM80_02358	1
ID=gene-TraAM80_02360	1
ID=gene-TraAM80_02361	1
ID=gene-TraAM80_02369	1
ID=gene-TraAM80_02370	1
ID=gene-TraAM80_02371	1
ID=gene-TraAM80_02372	1
ID=gene-TraAM80_02374	1
ID=gene-TraAM80_02376	1
ID=gene-TraAM80_02377	1
ID=gene-TraAM80_02378	1
ID=gene-TraAM80_02380	1
ID=gene-TraAM80_02382	1
ID=gene-TraAM80_02383	1
ID=gene-TraAM80_02384	1
ID=gene-TraAM80_02385	1
ID=gene-TraAM80_02386	1
ID=gene-TraAM80_02387	1
ID=gene-TraAM80_02388	1
ID=gene-TraAM80_02389	1
ID=gene-TraAM80_02390	1
ID=gene-TraAM80_02391	1
ID=gene-TraAM80_02392	1
ID=gene-TraAM80_02393	1
ID=gene-TraAM80_02394	1
ID=gene-TraAM80_02395	1
ID=gene-TraAM80_02396	1
ID=gene-TraAM80_02397	1
ID=gene-TraAM80_02398	1
ID=gene-TraAM80_02399	1
ID=gene-TraAM80_02400	1
ID=gene-TraAM80_02401	1
ID=gene-TraAM80_02402	1
ID=gene-TraAM80_02403	1
ID=gene-TraAM80_02404	1
ID=gene-TraAM80_02405	1
ID=gene-TraAM80_02406	1
ID=gene-TraAM80_02407	1
ID=gene-TraAM80_02408	1
ID=gene-TraAM80_02410	1
ID=gene-TraAM80_02411	1
ID=gene-TraAM80_02413	1
ID=gene-TraAM80_02414	1
ID=gene-TraAM80_02415	1
ID=gene-TraAM80_02416	1
ID=gene-TraAM80_02417	1
ID=gene-TraAM80_02418	1
ID=gene-TraAM80_02420	1
ID=gene-TraAM80_02421	1
ID=gene-TraAM80_02425	1
ID=gene-TraAM80_02433	1
ID=gene-TraAM80_02434	1
ID=gene-TraAM80_02436	1
ID=gene-TraAM80_02437	1
ID=gene-TraAM80_02439	1
ID=gene-TraAM80_02442	1
ID=gene-TraAM80_02443	1
ID=gene-TraAM80_02444	1
ID=gene-TraAM80_02445	1
ID=gene-TraAM80_02446	1
ID=gene-TraAM80_02447	1
ID=gene-TraAM80_02448	1
ID=gene-TraAM80_02449	1
ID=gene-TraAM80_02450	1
ID=gene-TraAM80_02451	1
ID=gene-TraAM80_02452	1
ID=gene-TraAM80_02453	1
ID=gene-TraAM80_02455	1
ID=gene-TraAM80_02456	1
ID=gene-TraAM80_02457	1
ID=gene-TraAM80_02459	1
ID=gene-TraAM80_02460	1
ID=gene-TraAM80_02462	1
ID=gene-TraAM80_02463	1
ID=gene-TraAM80_02464	1
ID=gene-TraAM80_02465	1
ID=gene-TraAM80_02466	1
ID=gene-TraAM80_02467	1
ID=gene-TraAM80_02469	1
ID=gene-TraAM80_02471	1
ID=gene-TraAM80_02472	1
ID=gene-TraAM80_02474	1
ID=gene-TraAM80_02475	1
ID=gene-TraAM80_02477	1
ID=gene-TraAM80_02478	1
ID=gene-TraAM80_02479	1
ID=gene-TraAM80_02480	1
ID=gene-TraAM80_02481	1
ID=gene-TraAM80_02482	1
ID=gene-TraAM80_02484	1
ID=gene-TraAM80_02483	1
ID=gene-TraAM80_02485	1
ID=gene-TraAM80_02487	1
ID=gene-TraAM80_02488	1
ID=gene-TraAM80_02489	1
ID=gene-TraAM80_02490	1
ID=gene-TraAM80_02491	1
ID=gene-TraAM80_02492	1
ID=gene-TraAM80_02493	1
ID=gene-TraAM80_02494	1
ID=gene-TraAM80_02496	1
ID=gene-TraAM80_02497	1
ID=gene-TraAM80_02498	1
ID=gene-TraAM80_02499	1
ID=gene-TraAM80_02500	1
ID=gene-TraAM80_02501	1
ID=gene-TraAM80_02502	1
ID=gene-TraAM80_02503	1
ID=gene-TraAM80_02504	1
ID=gene-TraAM80_02505	1
ID=gene-TraAM80_02506	1
ID=gene-TraAM80_02507	1
ID=gene-TraAM80_02508	1
ID=gene-TraAM80_02509	1
ID=gene-TraAM80_02510	1
ID=gene-TraAM80_02511	1
ID=gene-TraAM80_02512	1
ID=gene-TraAM80_02513	1
ID=gene-TraAM80_02514	1
ID=gene-TraAM80_02516	1
ID=gene-TraAM80_02517	1
ID=gene-TraAM80_02515	1
ID=gene-TraAM80_02519	1
ID=gene-TraAM80_02520	1
ID=gene-TraAM80_02521	1
ID=gene-TraAM80_02522	1
ID=gene-TraAM80_02523	1
ID=gene-TraAM80_02524	1
ID=gene-TraAM80_02525	1
ID=gene-TraAM80_02526	1
ID=gene-TraAM80_02527	1
ID=gene-TraAM80_02528	1
ID=gene-TraAM80_02529	1
ID=gene-TraAM80_02530	1
ID=gene-TraAM80_02531	1
ID=gene-TraAM80_02532	1
ID=gene-TraAM80_02533	1
ID=gene-TraAM80_02534	1
ID=gene-TraAM80_02535	1
ID=gene-TraAM80_02536	1
ID=gene-TraAM80_02537	1
ID=gene-TraAM80_02539	1
ID=gene-TraAM80_02540	1
ID=gene-TraAM80_02541	1
ID=gene-TraAM80_02542	1
ID=gene-TraAM80_02543	1
ID=gene-TraAM80_02544	1
ID=gene-TraAM80_02545	1
ID=gene-TraAM80_02546	1
ID=gene-TraAM80_02547	1
ID=gene-TraAM80_02548	1
ID=gene-TraAM80_02549	1
ID=gene-TraAM80_02550	1
ID=gene-TraAM80_02551	1
ID=gene-TraAM80_02552	1
ID=gene-TraAM80_02553	1
ID=gene-TraAM80_02554	1
ID=gene-TraAM80_02556	1
ID=gene-TraAM80_02557	1
ID=gene-TraAM80_02559	1
ID=gene-TraAM80_02560	1
ID=gene-TraAM80_02563	1
ID=gene-TraAM80_02567	1
ID=gene-TraAM80_02566	1
ID=gene-TraAM80_02568	1
ID=gene-TraAM80_02570	1
ID=gene-TraAM80_02571	1
ID=gene-TraAM80_02573	1
ID=gene-TraAM80_02574	1
ID=gene-TraAM80_02575	1
ID=gene-TraAM80_02576	1
ID=gene-TraAM80_02577	1
ID=gene-TraAM80_02578	1
ID=gene-TraAM80_02579	1
ID=gene-TraAM80_02581	1
ID=gene-TraAM80_02582	1
ID=gene-TraAM80_02584	1
ID=gene-TraAM80_02585	1
ID=gene-TraAM80_02586	1
ID=gene-TraAM80_02587	1
ID=gene-TraAM80_02589	1
ID=gene-TraAM80_02590	1
ID=gene-TraAM80_02591	1
ID=gene-TraAM80_02592	1
ID=gene-TraAM80_02593	1
ID=gene-TraAM80_02594	1
ID=gene-TraAM80_02596	1
ID=gene-TraAM80_02598	1
ID=gene-TraAM80_02599	1
ID=gene-TraAM80_02600	1
ID=gene-TraAM80_02602	1
ID=gene-TraAM80_02604	1
ID=gene-TraAM80_02603	1
ID=gene-TraAM80_02605	1
ID=gene-TraAM80_02606	1
ID=gene-TraAM80_02607	1
ID=gene-TraAM80_02608	1
ID=gene-TraAM80_02609	1
ID=gene-TraAM80_02610	1
ID=gene-TraAM80_02611	1
ID=gene-TraAM80_02612	1
ID=gene-TraAM80_02613	1
ID=gene-TraAM80_02614	1
ID=gene-TraAM80_02615	1
ID=gene-TraAM80_02616	1
ID=gene-TraAM80_02617	1
ID=gene-TraAM80_02618	1
ID=gene-TraAM80_02619	1
ID=gene-TraAM80_02620	1
ID=gene-TraAM80_02621	1
ID=gene-TraAM80_02622	1
ID=gene-TraAM80_02623	1
ID=gene-TraAM80_02624	1
ID=gene-TraAM80_02626	1
ID=gene-TraAM80_02627	1
ID=gene-TraAM80_02630	1
ID=gene-TraAM80_02632	1
ID=gene-TraAM80_02633	1
ID=gene-TraAM80_02638	1
ID=gene-TraAM80_02641	1
ID=gene-TraAM80_02639	1
ID=gene-TraAM80_02640	1
ID=gene-TraAM80_02642	1
ID=gene-TraAM80_02643	1
ID=gene-TraAM80_02644	1
ID=gene-TraAM80_02645	1
ID=gene-TraAM80_02646	1
ID=gene-TraAM80_02647	1
ID=gene-TraAM80_02648	1
ID=gene-TraAM80_02649	1
ID=gene-TraAM80_02650	1
ID=gene-TraAM80_02651	1
ID=gene-TraAM80_02652	1
ID=gene-TraAM80_02653	1
ID=gene-TraAM80_02656	1
ID=gene-TraAM80_02657	1
ID=gene-TraAM80_02658	1
ID=gene-TraAM80_02659	1
ID=gene-TraAM80_02661	1
ID=gene-TraAM80_02663	1
ID=gene-TraAM80_02664	1
ID=gene-TraAM80_02665	1
ID=gene-TraAM80_02666	1
ID=gene-TraAM80_02668	1
ID=gene-TraAM80_02669	1
ID=gene-TraAM80_02671	1
ID=gene-TraAM80_02672	1
ID=gene-TraAM80_02673	1
ID=gene-TraAM80_02676	1
ID=gene-TraAM80_02677	1
ID=gene-TraAM80_02678	1
ID=gene-TraAM80_02679	1
ID=gene-TraAM80_02681	1
ID=gene-TraAM80_02682	1
ID=gene-TraAM80_02683	1
ID=gene-TraAM80_02684	1
ID=gene-TraAM80_02688	1
ID=gene-TraAM80_02689	1
ID=gene-TraAM80_02690	1
ID=gene-TraAM80_02691	1
ID=gene-TraAM80_02692	1
ID=gene-TraAM80_02693	1
ID=gene-TraAM80_02694	1
ID=gene-TraAM80_02695	1
ID=gene-TraAM80_02699	1
ID=gene-TraAM80_02700	1
ID=gene-TraAM80_02701	1
ID=gene-TraAM80_02702	1
ID=gene-TraAM80_02703	1
ID=gene-TraAM80_02704	1
ID=gene-TraAM80_02705	1
ID=gene-TraAM80_02707	1
ID=gene-TraAM80_02708	1
ID=gene-TraAM80_02710	1
ID=gene-TraAM80_02711	1
ID=gene-TraAM80_02714	1
ID=gene-TraAM80_02715	1
ID=gene-TraAM80_02716	1
ID=gene-TraAM80_02717	1
ID=gene-TraAM80_02718	1
ID=gene-TraAM80_02719	1
ID=gene-TraAM80_02720	1
ID=gene-TraAM80_02721	1
ID=gene-TraAM80_02722	1
ID=gene-TraAM80_02723	1
ID=gene-TraAM80_02724	1
ID=gene-TraAM80_02725	1
ID=gene-TraAM80_02726	1
ID=gene-TraAM80_02727	1
ID=gene-TraAM80_02728	1
ID=gene-TraAM80_02729	1
ID=gene-TraAM80_02730	1
ID=gene-TraAM80_02731	1
ID=gene-TraAM80_02732	1
ID=gene-TraAM80_02733	1
ID=gene-TraAM80_02734	1
ID=gene-TraAM80_02735	1
ID=gene-TraAM80_02737	1
ID=gene-TraAM80_02738	1
ID=gene-TraAM80_02740	1
ID=gene-TraAM80_02741	1
ID=gene-TraAM80_02742	1
ID=gene-TraAM80_02743	1
ID=gene-TraAM80_02744	1
ID=gene-TraAM80_02745	1
ID=gene-TraAM80_02747	1
ID=gene-TraAM80_02748	1
ID=gene-TraAM80_02751	1
ID=gene-TraAM80_02752	1
ID=gene-TraAM80_02753	1
ID=gene-TraAM80_02755	1
ID=gene-TraAM80_02759	1
ID=gene-TraAM80_02760	1
ID=gene-TraAM80_02761	1
ID=gene-TraAM80_02762	1
ID=gene-TraAM80_02766	1
ID=gene-TraAM80_02765	1
ID=gene-TraAM80_02767	1
ID=gene-TraAM80_02768	1
ID=gene-TraAM80_02769	1
ID=gene-TraAM80_02771	1
ID=gene-TraAM80_02770	1
ID=gene-TraAM80_02772	1
ID=gene-TraAM80_02773	1
ID=gene-TraAM80_02774	1
ID=gene-TraAM80_02775	1
ID=gene-TraAM80_02776	1
ID=gene-TraAM80_02777	1
ID=gene-TraAM80_02778	1
ID=gene-TraAM80_02779	1
ID=gene-TraAM80_02780	1
ID=gene-TraAM80_02781	1
ID=gene-TraAM80_02782	1
ID=gene-TraAM80_02783	1
ID=gene-TraAM80_02784	1
ID=gene-TraAM80_02785	1
ID=gene-TraAM80_02786	1
ID=gene-TraAM80_02787	1
ID=gene-TraAM80_02788	1
ID=gene-TraAM80_02789	1
ID=gene-TraAM80_02790	1
ID=gene-TraAM80_02792	1
ID=gene-TraAM80_02791	1
ID=gene-TraAM80_02794	1
ID=gene-TraAM80_02795	1
ID=gene-TraAM80_02796	1
ID=gene-TraAM80_02797	1
ID=gene-TraAM80_02798	1
ID=gene-TraAM80_02799	1
ID=gene-TraAM80_02800	1
ID=gene-TraAM80_02801	1
ID=gene-TraAM80_02802	1
ID=gene-TraAM80_02803	1
ID=gene-TraAM80_02804	1
ID=gene-TraAM80_02808	1
ID=gene-TraAM80_02809	1
ID=gene-TraAM80_02812	1
ID=gene-TraAM80_02813	1
ID=gene-TraAM80_02814	1
ID=gene-TraAM80_02817	1
ID=gene-TraAM80_02818	1
ID=gene-TraAM80_02819	1
ID=gene-TraAM80_02820	1
ID=gene-TraAM80_02821	1
ID=gene-TraAM80_02823	1
ID=gene-TraAM80_02824	1
ID=gene-TraAM80_02825	1
ID=gene-TraAM80_02826	1
ID=gene-TraAM80_02827	1
ID=gene-TraAM80_02828	1
ID=gene-TraAM80_02829	1
ID=gene-TraAM80_02830	1
ID=gene-TraAM80_02832	1
ID=gene-TraAM80_02833	1
ID=gene-TraAM80_02834	1
ID=gene-TraAM80_02837	1
ID=gene-TraAM80_02839	1
ID=gene-TraAM80_02838	1
ID=gene-TraAM80_02841	1
ID=gene-TraAM80_02842	1
ID=gene-TraAM80_02843	1
ID=gene-TraAM80_02844	1
ID=gene-TraAM80_02845	1
ID=gene-TraAM80_02846	1
ID=gene-TraAM80_02848	1
ID=gene-TraAM80_02850	1
ID=gene-TraAM80_02851	1
ID=gene-TraAM80_02853	1
ID=gene-TraAM80_02854	1
ID=gene-TraAM80_02856	1
ID=gene-TraAM80_02858	1
ID=gene-TraAM80_02859	1
ID=gene-TraAM80_02860	1
ID=gene-TraAM80_02861	1
ID=gene-TraAM80_02862	1
ID=gene-TraAM80_02863	1
ID=gene-TraAM80_02864	1
ID=gene-TraAM80_02867	1
ID=gene-TraAM80_02865	1
ID=gene-TraAM80_02866	1
ID=gene-TraAM80_02868	1
ID=gene-TraAM80_02869	1
ID=gene-TraAM80_02870	1
ID=gene-TraAM80_02871	1
ID=gene-TraAM80_02872	1
ID=gene-TraAM80_02878	1
ID=gene-TraAM80_02879	1
ID=gene-TraAM80_02880	1
ID=gene-TraAM80_02882	1
ID=gene-TraAM80_02884	1
ID=gene-TraAM80_02885	1
ID=gene-TraAM80_02886	1
ID=gene-TraAM80_02888	1
ID=gene-TraAM80_02889	1
ID=gene-TraAM80_02890	1
ID=gene-TraAM80_02891	1
ID=gene-TraAM80_02892	1
ID=gene-TraAM80_02893	1
ID=gene-TraAM80_02894	1
ID=gene-TraAM80_02895	1
ID=gene-TraAM80_02896	1
ID=gene-TraAM80_02897	1
ID=gene-TraAM80_02898	1
ID=gene-TraAM80_02900	1
ID=gene-TraAM80_02901	1
ID=gene-TraAM80_02902	1
ID=gene-TraAM80_02903	1
ID=gene-TraAM80_02904	1
ID=gene-TraAM80_02905	1
ID=gene-TraAM80_02907	1
ID=gene-TraAM80_02908	1
ID=gene-TraAM80_02909	1
ID=gene-TraAM80_02910	1
ID=gene-TraAM80_02911	1
ID=gene-TraAM80_02912	1
ID=gene-TraAM80_02913	1
ID=gene-TraAM80_02914	1
ID=gene-TraAM80_02915	1
ID=gene-TraAM80_02916	1
ID=gene-TraAM80_02917	1
ID=gene-TraAM80_02919	1
ID=gene-TraAM80_02920	1
ID=gene-TraAM80_02925	1
ID=gene-TraAM80_02926	1
ID=gene-TraAM80_02927	1
ID=gene-TraAM80_02928	1
ID=gene-TraAM80_02929	1
ID=gene-TraAM80_02930	1
ID=gene-TraAM80_02931	1
ID=gene-TraAM80_02933	1
ID=gene-TraAM80_02934	1
ID=gene-TraAM80_02935	1
ID=gene-TraAM80_02936	1
ID=gene-TraAM80_02937	1
ID=gene-TraAM80_02938	1
ID=gene-TraAM80_02940	1
ID=gene-TraAM80_02941	1
ID=gene-TraAM80_02942	1
ID=gene-TraAM80_02943	1
ID=gene-TraAM80_02946	1
ID=gene-TraAM80_02948	1
ID=gene-TraAM80_02949	1
ID=gene-TraAM80_02950	1
ID=gene-TraAM80_02951	1
ID=gene-TraAM80_02952	1
ID=gene-TraAM80_02953	1
ID=gene-TraAM80_02955	1
ID=gene-TraAM80_02956	1
ID=gene-TraAM80_02957	1
ID=gene-TraAM80_02960	1
ID=gene-TraAM80_02961	1
ID=gene-TraAM80_02962	1
ID=gene-TraAM80_02963	1
ID=gene-TraAM80_02965	1
ID=gene-TraAM80_02966	1
ID=gene-TraAM80_02968	1
ID=gene-TraAM80_02967	1
ID=gene-TraAM80_02970	1
ID=gene-TraAM80_02972	1
ID=gene-TraAM80_02973	1
ID=gene-TraAM80_02974	1
ID=gene-TraAM80_02975	1
ID=gene-TraAM80_02976	1
ID=gene-TraAM80_02977	1
ID=gene-TraAM80_02981	1
ID=gene-TraAM80_02982	1
ID=gene-TraAM80_02983	1
ID=gene-TraAM80_02984	1
ID=gene-TraAM80_02985	1
ID=gene-TraAM80_02986	1
ID=gene-TraAM80_02987	1
ID=gene-TraAM80_02988	1
ID=gene-TraAM80_02989	1
ID=gene-TraAM80_02991	1
ID=gene-TraAM80_02992	1
ID=gene-TraAM80_02993	1
ID=gene-TraAM80_02994	1
ID=gene-TraAM80_02995	1
ID=gene-TraAM80_02996	1
ID=gene-TraAM80_02997	1
ID=gene-TraAM80_02998	1
ID=gene-TraAM80_02999	1
ID=gene-TraAM80_03000	1
ID=gene-TraAM80_03001	1
ID=gene-TraAM80_03002	1
ID=gene-TraAM80_03005	1
ID=gene-TraAM80_03007	1
ID=gene-TraAM80_03008	1
ID=gene-TraAM80_03010	1
ID=gene-TraAM80_03011	1
ID=gene-TraAM80_03012	1
ID=gene-TraAM80_03013	1
ID=gene-TraAM80_03014	1
ID=gene-TraAM80_03015	1
ID=gene-TraAM80_03016	1
ID=gene-TraAM80_03017	1
ID=gene-TraAM80_03019	1
ID=gene-TraAM80_03021	1
ID=gene-TraAM80_03022	1
ID=gene-TraAM80_03023	1
ID=gene-TraAM80_03024	1
ID=gene-TraAM80_03025	1
ID=gene-TraAM80_03026	1
ID=gene-TraAM80_03028	1
ID=gene-TraAM80_03029	1
ID=gene-TraAM80_03030	1
ID=gene-TraAM80_03031	1
ID=gene-TraAM80_03032	1
ID=gene-TraAM80_03033	1
ID=gene-TraAM80_03034	1
ID=gene-TraAM80_03035	1
ID=gene-TraAM80_03036	1
ID=gene-TraAM80_03037	1
ID=gene-TraAM80_03038	1
ID=gene-TraAM80_03039	1
ID=gene-TraAM80_03041	1
ID=gene-TraAM80_03042	1
ID=gene-TraAM80_03043	1
ID=gene-TraAM80_03045	1
ID=gene-TraAM80_03046	1
ID=gene-TraAM80_03047	1
ID=gene-TraAM80_03049	1
ID=gene-TraAM80_03050	1
ID=gene-TraAM80_03051	1
ID=gene-TraAM80_03052	1
ID=gene-TraAM80_03053	1
ID=gene-TraAM80_03054	1
ID=gene-TraAM80_03055	1
ID=gene-TraAM80_03057	1
ID=gene-TraAM80_03059	1
ID=gene-TraAM80_03060	1
ID=gene-TraAM80_03061	1
ID=gene-TraAM80_03062	1
ID=gene-TraAM80_03063	1
ID=gene-TraAM80_03064	1
ID=gene-TraAM80_03066	1
ID=gene-TraAM80_03067	1
ID=gene-TraAM80_03070	1
ID=gene-TraAM80_03071	1
ID=gene-TraAM80_03072	1
ID=gene-TraAM80_03073	1
ID=gene-TraAM80_03074	1
ID=gene-TraAM80_03075	1
ID=gene-TraAM80_03076	1
ID=gene-TraAM80_03077	1
ID=gene-TraAM80_03080	1
ID=gene-TraAM80_03081	1
ID=gene-TraAM80_03083	1
ID=gene-TraAM80_03084	1
ID=gene-TraAM80_03085	1
ID=gene-TraAM80_03087	1
ID=gene-TraAM80_03089	1
ID=gene-TraAM80_03090	1
ID=gene-TraAM80_03091	1
ID=gene-TraAM80_03092	1
ID=gene-TraAM80_03093	1
ID=gene-TraAM80_03095	1
ID=gene-TraAM80_03096	1
ID=gene-TraAM80_03097	1
ID=gene-TraAM80_03098	1
ID=gene-TraAM80_03100	1
ID=gene-TraAM80_03101	1
ID=gene-TraAM80_03102	1
ID=gene-TraAM80_03103	1
ID=gene-TraAM80_03104	1
ID=gene-TraAM80_03105	1
ID=gene-TraAM80_03106	1
ID=gene-TraAM80_03107	1
ID=gene-TraAM80_03108	1
ID=gene-TraAM80_03109	1
ID=gene-TraAM80_03110	1
ID=gene-TraAM80_03111	1
ID=gene-TraAM80_03113	1
ID=gene-TraAM80_03114	1
ID=gene-TraAM80_03115	1
ID=gene-TraAM80_03116	1
ID=gene-TraAM80_03117	1
ID=gene-TraAM80_03118	1
ID=gene-TraAM80_03119	1
ID=gene-TraAM80_03120	1
ID=gene-TraAM80_03121	1
ID=gene-TraAM80_03122	1
ID=gene-TraAM80_03123	1
ID=gene-TraAM80_03124	1
ID=gene-TraAM80_03125	1
ID=gene-TraAM80_03126	1
ID=gene-TraAM80_03127	1
ID=gene-TraAM80_03128	1
ID=gene-TraAM80_03129	1
ID=gene-TraAM80_03130	1
ID=gene-TraAM80_03131	1
ID=gene-TraAM80_03132	1
ID=gene-TraAM80_03133	1
ID=gene-TraAM80_03134	1
ID=gene-TraAM80_03135	1
ID=gene-TraAM80_03136	1
ID=gene-TraAM80_03137	1
ID=gene-TraAM80_03138	1
ID=gene-TraAM80_03139	1
ID=gene-TraAM80_03140	1
ID=gene-TraAM80_03142	1
ID=gene-TraAM80_03143	1
ID=gene-TraAM80_03144	1
ID=gene-TraAM80_03145	1
ID=gene-TraAM80_03146	1
ID=gene-TraAM80_03147	1
ID=gene-TraAM80_03148	1
ID=gene-TraAM80_03149	1
ID=gene-TraAM80_03150	1
ID=gene-TraAM80_03151	1
ID=gene-TraAM80_03152	1
ID=gene-TraAM80_03153	1
ID=gene-TraAM80_03154	1
